Variables =iteration, x, f(x) 
zone 
1 1.0 0.0373624203325804
2 11.0 0.012271753945692705
3 21.0 0.0116184373074179
4 31.0 0.011565030211782549
5 28.5 0.011560696966581232
6 28.34375 0.0115606908196761
7 28.421875 0.011560689533693469
8 28.3828125 0.011560689080972703
9 28.40234375 0.01156068903413952
10 28.392578125 0.011560688989166089
11 28.39501953125 0.011560688987593484
12 28.393798828125 0.01156068898731137
13 28.3944091796875 0.011560688987185347
14 28.39410400390625 0.011560688987181584
15 28.394256591796875 0.011560688987166771
16 28.39424705505371 0.01156068898716672
17 28.39424765110016 0.01156068898716672
zone 
1 11.0 0.012271753945692705
2 21.0 0.0116184373074179
3 31.0 0.011565030211782549
4 28.5 0.011560696966581232
5 28.34375 0.0115606908196761
6 28.421875 0.011560689533693469
7 28.3828125 0.011560689080972703
8 28.40234375 0.01156068903413952
9 28.392578125 0.011560688989166089
10 28.39501953125 0.011560688987593484
11 28.393798828125 0.01156068898731137
12 28.3944091796875 0.011560688987185347
13 28.39410400390625 0.011560688987181584
14 28.394256591796875 0.011560688987166771
15 28.39424705505371 0.01156068898716672
16 28.39424765110016 0.01156068898716672
zone 
1 21.0 0.0116184373074179
2 31.0 0.011565030211782549
3 28.5 0.011560696966581232
4 28.34375 0.0115606908196761
5 28.421875 0.011560689533693469
6 28.3828125 0.011560689080972703
7 28.40234375 0.01156068903413952
8 28.392578125 0.011560688989166089
9 28.39501953125 0.011560688987593484
10 28.393798828125 0.01156068898731137
11 28.3944091796875 0.011560688987185347
12 28.39410400390625 0.011560688987181584
13 28.394256591796875 0.011560688987166771
14 28.39424705505371 0.01156068898716672
15 28.39424765110016 0.01156068898716672
zone 
1 31.0 0.011565030211782549
2 28.5 0.011560696966581232
3 28.34375 0.0115606908196761
4 28.421875 0.011560689533693469
5 28.3828125 0.011560689080972703
6 28.40234375 0.01156068903413952
7 28.392578125 0.011560688989166089
8 28.39501953125 0.011560688987593484
9 28.393798828125 0.01156068898731137
10 28.3944091796875 0.011560688987185347
11 28.39410400390625 0.011560688987181584
12 28.394256591796875 0.011560688987166771
13 28.39424705505371 0.01156068898716672
14 28.39424765110016 0.01156068898716672
zone 
1 41.0 0.011630851991177478
2 31.0 0.011565030211782549
3 28.5 0.011560696966581232
4 28.34375 0.0115606908196761
5 28.421875 0.011560689533693469
6 28.3828125 0.011560689080972703
7 28.40234375 0.01156068903413952
8 28.392578125 0.011560688989166089
9 28.39501953125 0.011560688987593484
10 28.393798828125 0.01156068898731137
11 28.3944091796875 0.011560688987185347
12 28.39410400390625 0.011560688987181584
13 28.394256591796875 0.011560688987166771
14 28.39424705505371 0.01156068898716672
15 28.39424765110016 0.01156068898716672
zone 
1 51.0 0.011728715595138653
2 41.0 0.011630851991177478
3 31.0 0.011565030211782549
4 28.5 0.011560696966581232
5 28.34375 0.0115606908196761
6 28.421875 0.011560689533693469
7 28.3828125 0.011560689080972703
8 28.40234375 0.01156068903413952
9 28.392578125 0.011560688989166089
10 28.39501953125 0.011560688987593484
11 28.393798828125 0.01156068898731137
12 28.3944091796875 0.011560688987185347
13 28.39410400390625 0.011560688987181584
14 28.394256591796875 0.011560688987166771
15 28.39424705505371 0.01156068898716672
16 28.39424765110016 0.01156068898716672
zone 
1 61.0 0.011834113781438517
2 41.0 0.011630851991177478
3 31.0 0.011565030211782549
4 28.5 0.011560696966581232
5 28.34375 0.0115606908196761
6 28.421875 0.011560689533693469
7 28.3828125 0.011560689080972703
8 28.40234375 0.01156068903413952
9 28.392578125 0.011560688989166089
10 28.39501953125 0.011560688987593484
11 28.393798828125 0.01156068898731137
12 28.3944091796875 0.011560688987185347
13 28.39410400390625 0.011560688987181584
14 28.394256591796875 0.011560688987166771
15 28.39424705505371 0.01156068898716672
16 28.39424765110016 0.01156068898716672
zone 
1 71.0 0.011938747946550926
2 41.0 0.011630851991177478
3 31.0 0.011565030211782549
4 28.5 0.011560696966581232
5 28.34375 0.0115606908196761
6 28.421875 0.011560689533693469
7 28.3828125 0.011560689080972703
8 28.40234375 0.01156068903413952
9 28.392578125 0.011560688989166089
10 28.39501953125 0.011560688987593484
11 28.393798828125 0.01156068898731137
12 28.3944091796875 0.011560688987185347
13 28.39410400390625 0.011560688987181584
14 28.394256591796875 0.011560688987166771
15 28.39424705505371 0.01156068898716672
16 28.39424765110016 0.01156068898716672
zone 
1 81.0 0.012039640718267377
2 41.0 0.011630851991177478
3 31.0 0.011565030211782549
4 28.5 0.011560696966581232
5 28.34375 0.0115606908196761
6 28.421875 0.011560689533693469
7 28.3828125 0.011560689080972703
8 28.40234375 0.01156068903413952
9 28.392578125 0.011560688989166089
10 28.39501953125 0.011560688987593484
11 28.393798828125 0.01156068898731137
12 28.3944091796875 0.011560688987185347
13 28.39410400390625 0.011560688987181584
14 28.394256591796875 0.011560688987166771
15 28.39424705505371 0.01156068898716672
16 28.39424765110016 0.01156068898716672
zone 
1 91.0 0.012135814680537562
2 31.0 0.011565030211782549
3 28.5 0.011560696966581232
4 28.34375 0.0115606908196761
5 28.421875 0.011560689533693469
6 28.3828125 0.011560689080972703
7 28.40234375 0.01156068903413952
8 28.392578125 0.011560688989166089
9 28.39501953125 0.011560688987593484
10 28.393798828125 0.01156068898731137
11 28.3944091796875 0.011560688987185347
12 28.39410400390625 0.011560688987181584
13 28.394256591796875 0.011560688987166771
14 28.39424705505371 0.01156068898716672
15 28.39424765110016 0.01156068898716672
