Variables = x, f(x) 
zone 
1 0.01156706307073101
2 0.011642141329241896
3 0.011561910557398832
4 0.011567059764387301
5 0.01156082362718213
6 0.011561909883758796
7 0.011560721975855195
8 0.011560823548279248
9 0.011560689875629426
10 0.01156072196048885
11 0.011560691553617533
12 0.011560689874677378
13 0.011560689382637527
14 0.011560689104456403
15 0.011560689053535907
16 0.011560689000006116
17 0.011560689000599044
18 0.011560688987830494
19 0.011560688990983371
20 0.011560688987225641
21 0.011560688987830152
22 0.011560688987192685
23 0.011560688987225603
24 0.011560688987166766
25 0.011560688987188428
26 0.011560688987169426
27 0.011560688987166768
28 0.01156068898716759
29 0.01156068898716677
30 0.011560688987166766
31 0.011560688987166721
32 0.011560688987166732
33 0.01156068898716672
34 0.011560688987166723
35 0.01156068898716672
36 0.011560688987166718
